Date,Open,High,Low,Close,Adj Close,Volume,Days
2020-08-12,162.580002,164.75,162.529999,164.179993,150.209656,442000,1625
2020-08-13,163.699997,164.389999,163.570007,163.880005,149.935211,104800,1626
2020-08-14,163.669998,164.5,163.410004,164.009995,150.054138,96800,1627
2020-08-17,164.190002,165.320007,164.190002,164.740005,150.722031,75800,1628
2020-08-18,165.039993,165.800003,164.240005,165.25,151.18866,108300,1629
2020-08-19,165.130005,165.320007,163.960007,164.149994,150.18222,68900,1630
2020-08-20,163.25,164,162.990005,163.850006,149.90773,79300,1631
2020-08-21,163.820007,164.369995,163.279999,164.059998,150.099884,87000,1632
2020-08-24,164.649994,165.550003,164.039993,165.539993,151.453934,89800,1633
2020-08-25,166,166,164.589996,165.259995,151.197784,76700,1634
2020-08-26,165.009995,165.699997,164.229996,165.5,151.417343,70200,1635
2020-08-27,165.779999,167.25,165.779999,166.570007,152.396301,77100,1636
2020-08-28,167.179993,167.970001,165.669998,167.970001,153.677139,121300,1637
2020-08-31,167.559998,167.720001,166.720001,167.330002,153.091614,83500,1638
2020-09-01,167.320007,167.529999,166.199997,167.529999,153.274597,80400,1639
2020-09-02,168.059998,171.110001,168.059998,170.429993,155.927826,140700,1640
2020-09-03,171.149994,172.309998,166.440002,167.619995,153.356964,225100,1641
2020-09-04,167.949997,168.660004,165.199997,166.990005,152.780548,118700,1642
2020-09-08,166.860001,166.869995,163.169998,163.679993,149.752213,115000,1643
2020-09-09,164.589996,167.600006,164.490005,166.020004,151.893097,143200,1644
2020-09-10,166.270004,166.520004,163.899994,164.190002,150.218826,95800,1645
2020-09-11,163.940002,164.910004,163.100006,164.039993,150.881958,69800,1646
2020-09-14,164.779999,165.800003,164.490005,165.169998,151.921341,103500,1647
2020-09-15,165.770004,166.039993,164.740005,165,151.764954,125200,1648
2020-09-16,166,166.089996,164.169998,164.320007,151.139511,130600,1649
2020-09-17,162.830002,164.080002,162.279999,163.25,150.155365,765500,1650
2020-09-18,163.619995,163.639999,160.779999,161.809998,148.830826,91900,1651
2020-09-21,160.990005,160.990005,158.759995,160.589996,147.708694,170200,1652
2020-09-22,160.729996,162.259995,160.399994,161.589996,148.628479,72100,1653
2020-09-23,162.089996,162.410004,158.809998,159,146.246231,711800,1654
2020-09-24,158.809998,160.929993,157.710007,160,147.166016,84200,1655
2020-09-25,159.369995,160.979996,159.050003,160.839996,147.93866,106700,1656
2020-09-28,162.080002,163.509995,161.940002,162.619995,149.575882,99800,1657
2020-09-29,162.789993,163.029999,161.259995,161.600006,148.637695,136400,1658
2020-09-30,162.300003,164.509995,162.300003,163.360001,150.256531,79500,1659
2020-10-01,164.240005,164.740005,163.050003,164.389999,151.203903,110700,1660
2020-10-02,162.639999,164.330002,162.330002,163.720001,150.587646,97500,1661
2020-10-05,164.130005,165,164,164.899994,151.673004,65000,1662
2020-10-06,165.309998,166.110001,163.550003,163.860001,150.7164,68300,1663
2020-10-07,164.919998,166.410004,164.75,165.740005,152.445648,73800,1664
2020-10-08,166.479996,167,165.929993,166.860001,153.475784,187600,1665
2020-10-09,167.449997,168.889999,167.449997,168.119995,154.634705,108200,1666
2020-10-12,168.710007,170.869995,168.710007,170.160004,156.511063,64100,1667
2020-10-13,169.600006,170.380005,169.179993,169.970001,156.336304,221500,1668
2020-10-14,170.089996,170.619995,168.539993,169.229996,155.655655,106700,1669
2020-10-15,167.949997,169.770004,167.479996,169.270004,155.692474,81700,1670
2020-10-16,169.889999,170.619995,169.339996,169.419998,155.830444,63300,1671
2020-10-19,169.539993,170.080002,166.809998,167.259995,153.843689,82500,1672
2020-10-20,168.789993,168.970001,166.669998,167.029999,153.632111,75600,1673
2020-10-21,166.639999,168.039993,166.639999,167.050003,153.650543,63400,1674
2020-10-22,167.479996,167.669998,166.490005,167.25,153.834488,84500,1675
2020-10-23,167.759995,168.029999,167.139999,167.570007,154.12883,52200,1676
2020-10-26,166.369995,166.460007,163.949997,165.369995,152.105316,95100,1677
2020-10-27,165.5,166.339996,164.919998,164.919998,151.691406,132600,1678
2020-10-28,162.570007,163.389999,160.080002,160.300003,147.441971,178200,1679
2020-10-29,159.949997,161.660004,158.369995,160.160004,147.313248,95900,1680
2020-10-30,159.509995,160.300003,157.690002,159.520004,146.724548,112200,1681
2020-11-02,161.449997,162.550003,160.720001,162.050003,149.05159,115200,1682
2020-11-03,163.589996,166.070007,163.589996,164.630005,151.424667,96800,1683
2020-11-04,165.639999,167.179993,164.539993,164.809998,151.590225,127500,1684
2020-11-05,166.619995,167.539993,165.679993,166.110001,152.785919,150000,1685
2020-11-06,166.490005,167.669998,166.160004,166.839996,153.457352,62300,1686
2020-11-09,171.389999,172.600006,166.440002,166.5,153.144638,115300,1687
2020-11-10,166.5,170.300003,166.5,169.929993,156.29953,153700,1688
2020-11-11,171.110001,172.059998,169.839996,171.470001,157.716019,79000,1689
2020-11-12,171.089996,171.190002,169.449997,170.899994,157.191727,91700,1690
2020-11-13,171.449997,173.369995,171.059998,173.240005,159.344025,76200,1691
2020-11-16,174.919998,175,173.520004,175,160.96286,98000,1692
2020-11-17,173.720001,174.720001,173.270004,173.940002,159.987885,232700,1693
2020-11-18,174.100006,174.619995,171.399994,171.399994,157.651596,70500,1694
2020-11-19,170.910004,172.130005,170.630005,171.910004,158.120697,95400,1695
2020-11-20,171.75,172.220001,170.759995,170.860001,157.154922,98600,1696
2020-11-23,171.199997,171.520004,170.130005,171.009995,157.292908,359900,1697
2020-11-24,172.210007,172.779999,171.740005,172.339996,158.51622,112600,1698
2020-11-25,172.300003,172.759995,172,172.089996,158.28627,115600,1699
2020-11-27,172.529999,172.529999,171.710007,172.270004,158.451797,46600,1700
2020-11-30,171.889999,172.130005,170.490005,172.130005,158.323059,80800,1701
2020-12-01,173.009995,173.699997,172.429993,173.589996,159.665955,101200,1702
2020-12-02,173.070007,173.440002,171.649994,172.050003,158.249466,77600,1703
2020-12-03,171.669998,173,171.669998,172.809998,158.948517,74100,1704
2020-12-04,172.850006,174.279999,172.809998,174.279999,160.300613,76100,1705
2020-12-07,173.889999,174.059998,172.899994,173.589996,159.665955,63300,1706
2020-12-08,172.830002,174.820007,172.559998,174.539993,160.539749,89600,1707
2020-12-09,174.729996,174.860001,173.479996,173.910004,159.960281,91700,1708
2020-12-10,173.669998,174,172.770004,173.169998,159.279648,87900,1709
2020-12-11,172.580002,173.949997,172.580002,173.630005,159.702728,89600,1710
2020-12-14,174.380005,174.960007,172.759995,172.779999,158.920929,89200,1711
2020-12-15,173.490005,173.970001,173.089996,173.350006,159.445206,77500,1712
2020-12-16,173.350006,174.440002,173.020004,173.559998,159.638367,83100,1713
2020-12-17,172.830002,173.339996,172.580002,173.270004,160.828308,66500,1714
2020-12-18,173.369995,173.720001,172.360001,173.259995,160.819031,67200,1715
2020-12-21,171.740005,171.899994,169.949997,171.720001,159.389633,149400,1716
2020-12-22,171.940002,171.940002,170.479996,170.759995,158.49852,197200,1717
2020-12-23,171.059998,172,170.990005,171.470001,159.157578,80200,1718
2020-12-24,171.649994,172.25,171.119995,172.199997,159.835129,65600,1719
2020-12-28,172.880005,173.839996,172.770004,173.320007,160.87471,80000,1720
2020-12-29,173.830002,174.380005,172.529999,172.779999,160.373489,80900,1721
2020-12-30,173.089996,173.279999,172.669998,172.880005,160.466324,59200,1722
2020-12-31,172.800003,174.199997,172.210007,173.919998,161.431625,74300,1723
2021-01-04,174.009995,174.009995,170.149994,172.179993,159.816544,125500,1724
2021-01-05,171.880005,172.699997,170.779999,172.360001,159.983643,77500,1725
2021-01-06,171.970001,173.770004,171.839996,172.800003,160.392059,129800,1726
2021-01-07,173.220001,173.399994,171.800003,172.330002,159.955795,151700,1727
2021-01-08,172.610001,173.240005,171.589996,173.210007,160.772659,121100,1728
2021-01-11,172.429993,173.210007,171.460007,171.619995,159.296753,172500,1729
2021-01-12,171.679993,172.139999,170.589996,171.130005,158.841965,1028600,1730
2021-01-13,170.910004,172.039993,170.910004,171.369995,159.064728,114300,1731
2021-01-14,171.570007,171.570007,170.610001,170.75,158.489273,120100,1732
2021-01-15,170.169998,170.75,169.440002,169.990005,157.783829,138900,1733
2021-01-19,170.619995,170.979996,169.429993,169.570007,157.393982,117200,1734
2021-01-20,169.610001,170.380005,168.589996,170.139999,157.923035,162700,1735
2021-01-21,169.960007,169.960007,169.330002,169.399994,157.236176,140600,1736
2021-01-22,169.119995,169.949997,168.589996,169.059998,156.920578,139500,1737
2021-01-25,168.740005,171.740005,168.619995,170.880005,158.609924,143700,1738
2021-01-26,171.199997,172.910004,170.479996,172.600006,160.206406,124900,1739
2021-01-27,171.720001,173.720001,169.460007,170,157.793091,177600,1740
2021-01-28,170.210007,172.220001,169.509995,170.440002,158.201523,167000,1741
2021-01-29,169.710007,169.850006,166.789993,166.789993,154.813599,163400,1742
2021-02-01,167.690002,167.929993,166.419998,167,155.008545,174500,1743
2021-02-02,167.720001,169.529999,167.429993,168.399994,156.307999,151700,1744
2021-02-03,168.089996,169.169998,167.509995,168.869995,156.744232,85700,1745
2021-02-04,168.990005,170.169998,168.759995,170.029999,157.820923,102300,1746
2021-02-05,171.190002,172.169998,171.179993,171.589996,159.268951,90600,1747
2021-02-08,172.139999,172.759995,171.630005,172.740005,160.336395,115500,1748
2021-02-09,172.740005,173.149994,172.300003,172.820007,160.410614,104900,1749
2021-02-10,173.470001,173.820007,172.279999,172.559998,160.169266,94700,1750
2021-02-11,172.960007,172.960007,171.589996,172.009995,159.658752,90400,1751
2021-02-12,171.729996,172.229996,171.309998,172.199997,159.835129,78100,1752
2021-02-16,172.429993,172.429993,171.270004,171.850006,159.510269,150000,1753
2021-02-17,171.190002,172.559998,170.899994,172.410004,160.030045,110100,1754
2021-02-18,170.75,172.220001,170.529999,171.729996,159.398895,105500,1755
2021-02-19,171.729996,171.809998,169.800003,169.889999,157.69101,155600,1756
2021-02-22,169.490005,170.309998,169.199997,169.929993,157.728134,233200,1757
2021-02-23,170.119995,170.979996,169.479996,169.929993,157.728134,124200,1758
2021-02-24,169.800003,170.649994,169.259995,170.259995,158.034424,145300,1759
2021-02-25,169.779999,170.899994,167.779999,168.009995,155.945984,120000,1760
2021-02-26,168.570007,168.570007,165.619995,165.699997,153.801895,101700,1761
2021-03-01,166.889999,168.770004,166.889999,167.339996,155.324097,161800,1762
2021-03-02,167.580002,168.309998,167.080002,167.199997,155.194168,127400,1763
2021-03-03,166.729996,167.440002,166.309998,166.320007,154.377365,93500,1764
2021-03-04,166.5,168.460007,164.580002,165.490005,153.606949,132500,1765
2021-03-05,166.199997,169.759995,165.649994,169.259995,157.106247,115300,1766
2021-03-08,169.720001,171.75,169.479996,170.100006,157.885941,124200,1767
2021-03-09,170.770004,171.520004,170.119995,170.199997,157.978729,1272200,1768
2021-03-10,170.509995,173.190002,170.190002,172.539993,160.150742,150300,1769
2021-03-11,172.710007,173.330002,172.089996,172.589996,160.197144,110900,1770
2021-03-12,172.789993,173.850006,172.789993,173.740005,161.264587,101300,1771
2021-03-15,174.080002,174.520004,173.539993,174.380005,161.858612,126300,1772
2021-03-16,174.410004,174.960007,174.330002,174.449997,161.923569,98400,1773
2021-03-17,174.449997,174.869995,173.550003,174.210007,161.700806,91400,1774
2021-03-18,173.779999,174,172.509995,172.979996,160.559113,82700,1775
2021-03-19,172.910004,174.199997,172.910004,173.699997,161.227432,82100,1776
2021-03-22,173.820007,175.369995,173.699997,175.259995,162.6754,129800,1777
2021-03-23,175.070007,176.5,174.850006,175.660004,163.046722,99600,1778
2021-03-24,175.5,176.059998,174.710007,174.710007,162.164902,61400,1779
2021-03-25,174.789993,176.779999,174.320007,176.520004,163.844955,91700,1780
2021-03-26,176,179.009995,175.720001,178.779999,166.850052,72500,1781
2021-03-29,178.380005,180.490005,178.380005,180.210007,168.184662,101700,1782
2021-03-30,180.119995,180.119995,178.479996,178.800003,166.868744,93500,1783
2021-03-31,178.949997,179.490005,177.990005,178.229996,166.336761,141400,1784
2021-04-01,177.630005,178.350006,176.429993,177.720001,165.860794,161200,1785
2021-04-05,178.119995,180.589996,178.119995,179.860001,167.857986,127500,1786
2021-04-06,179.639999,181.119995,179.5,180.470001,168.427277,117800,1787
2021-04-07,180.639999,180.929993,179.710007,179.990005,167.97934,192100,1788
2021-04-08,180,180.300003,179.550003,180.089996,168.072632,106700,1789
2021-04-09,180.110001,180.259995,178.820007,179.899994,167.895309,82900,1790
2021-04-12,179.899994,180.860001,179.899994,180.759995,168.697922,109600,1791
2021-04-13,180.119995,180.449997,179.690002,179.929993,167.923294,81700,1792
2021-04-14,179.789993,180.050003,179.210007,179.779999,167.78334,163900,1793
2021-04-15,180.350006,181.410004,180.350006,181.119995,169.033905,161700,1794
2021-04-16,181.889999,182.679993,181.509995,182.440002,170.265823,82700,1795
2021-04-19,182.320007,182.5,181.199997,181.669998,169.547211,87200,1796
2021-04-20,180.610001,182.75,180.070007,182.360001,170.191132,193200,1797
2021-04-21,182.600006,183.789993,182.600006,183.309998,171.077759,140500,1798
2021-04-22,183.160004,183.220001,181.740005,181.949997,169.808517,105400,1799
2021-04-23,182.059998,182.350006,181.039993,181.800003,169.668533,111800,1800
2021-04-26,181.710007,181.789993,179.720001,179.809998,167.811325,110400,1801
2021-04-27,179.580002,180.179993,179.210007,179.759995,167.764648,113600,1802
2021-04-28,180.270004,180.830002,179.630005,179.740005,167.745987,63700,1803
2021-04-29,179.899994,181.860001,179.559998,181.539993,169.425888,104300,1804
2021-04-30,181.330002,181.669998,180.899994,181.5,169.388565,86000,1805
2021-05-03,182,183.809998,181.589996,183.220001,170.993759,135700,1806
2021-05-04,182.889999,183.210007,181.5,182.089996,169.939178,108700,1807
2021-05-05,182.289993,182.289993,181.419998,181.940002,169.799194,83000,1808
2021-05-06,182.770004,184.440002,182.160004,184.360001,172.057724,79300,1809
2021-05-07,184.369995,185,183.949997,184.660004,172.337677,94700,1810
2021-05-10,185.020004,187.070007,185.020004,185.779999,173.382965,91900,1811
2021-05-11,185.600006,185.75,183.380005,184.289993,171.992371,130500,1812
2021-05-12,183.669998,183.809998,181.5,181.529999,169.41655,111300,1813
2021-05-13,181.759995,185.039993,181.5,184.330002,172.029709,120900,1814
2021-05-14,185.220001,186.050003,184.979996,185.380005,173.009644,112300,1815
2021-05-17,185.410004,186.080002,184.699997,185,172.654999,80800,1816
2021-05-18,185.529999,185.839996,184.429993,184.429993,172.123001,125900,1817
2021-05-19,183.539993,183.779999,182.320007,183.610001,171.357742,104400,1818
2021-05-20,183.779999,185.630005,183.300003,185.080002,172.729675,66400,1819
2021-05-21,185.759995,186.25,184.860001,185.089996,172.738983,57800,1820
2021-05-24,185.5,186.410004,185.139999,185.779999,173.382965,75700,1821
2021-05-25,185.960007,186,184.929993,185.669998,173.280304,81300,1822
2021-05-26,185.789993,185.970001,185.210007,185.690002,173.298996,89500,1823
2021-05-27,185.889999,186.470001,184.360001,184.399994,172.095032,95500,1824
2021-05-28,184.830002,185.410004,184.710007,184.830002,172.496384,52300,1825
2021-06-01,185.289993,185.710007,183.919998,184.460007,172.151062,95400,1826
2021-06-02,184.929993,185.460007,184.25,185.25,172.888336,60400,1827
2021-06-03,184.800003,186.309998,184.649994,186.110001,173.690903,66100,1828
2021-06-04,186.580002,187.070007,186.259995,186.679993,174.2229,66600,1829
2021-06-07,186.979996,187.050003,185.75,186.559998,174.110901,67100,1830
2021-06-08,186.779999,186.850006,185.179993,185.360001,172.990967,101800,1831
2021-06-09,185.160004,185.610001,184.220001,184.220001,171.927048,96500,1832
2021-06-10,184.740005,185.619995,184.649994,185.220001,172.860321,56500,1833
2021-06-11,185.779999,185.779999,184.449997,185.270004,172.906998,59800,1834
2021-06-14,185.210007,185.210007,184.020004,185.119995,172.766983,89200,1835
2021-06-15,185.169998,185.490005,184.399994,184.539993,172.225677,93900,1836
2021-06-16,184.399994,184.619995,181.990005,182.199997,170.041824,103900,1837
